SiteRep,Method,FunctionalGroup,taxon_order_name,FnGroupCount_Order,FnRichness,FnOrderRichness,FnShannon,FnSimpson,FnInvSimp,FnEvenness,AVG_PM2.5,AVG_PM10,AVG_CO2,AVG_TEMP,AVG_HUMID
U1B,Beating Sheet,Herbivore,Hemiptera,10,4,1,0.9881542242901942,0.5155555555555555,2.064220183486239,0.24703855607254854,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1B,Beating Sheet,Omnivore,Hymenoptera,1,4,2,0.9881542242901942,0.5155555555555555,2.064220183486239,0.24703855607254854,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1B,Beating Sheet,Omnivore,Opiliones,1,4,2,0.9881542242901942,0.5155555555555555,2.064220183486239,0.24703855607254854,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1B,Beating Sheet,Predator,Araneae,1,4,2,0.9881542242901942,0.5155555555555555,2.064220183486239,0.24703855607254854,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1B,Beating Sheet,Predator,Trombidiformes,1,4,2,0.9881542242901942,0.5155555555555555,2.064220183486239,0.24703855607254854,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1B,Netting,Herbivore,Hemiptera,2,3,1,1.0986122886681096,0.6666666666666667,3,0.36620409622270317,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1B,Netting,Omnivore,Hymenoptera,2,3,1,1.0986122886681096,0.6666666666666667,3,0.36620409622270317,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1B,Netting,Predator,Araneae,2,3,1,1.0986122886681096,0.6666666666666667,3,0.36620409622270317,8.089523809523806,12.065714285714286,442.56190476190477,30.376719576719577,36.78857142857143
U1C,Beating Sheet,Herbivore,Coleoptera,13,4,2,0.9908716938001702,0.5706371191135733,2.3290322580645157,0.24771792345004254,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Beating Sheet,Herbivore,Hemiptera,8,4,2,0.9908716938001702,0.5706371191135733,2.3290322580645157,0.24771792345004254,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Beating Sheet,Omnivore,Coleoptera,1,4,2,0.9908716938001702,0.5706371191135733,2.3290322580645157,0.24771792345004254,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Beating Sheet,Omnivore,Hymenoptera,2,4,2,0.9908716938001702,0.5706371191135733,2.3290322580645157,0.24771792345004254,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Beating Sheet,Parasitoid,Hymenoptera,1,4,1,0.9908716938001702,0.5706371191135733,2.3290322580645157,0.24771792345004254,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Beating Sheet,Predator,Araneae,5,4,2,0.9908716938001702,0.5706371191135733,2.3290322580645157,0.24771792345004254,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Beating Sheet,Predator,Trombidiformes,8,4,2,0.9908716938001702,0.5706371191135733,2.3290322580645157,0.24771792345004254,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Detritivore,Diptera,1,5,1,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Herbivore,Coleoptera,9,5,3,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Herbivore,Hemiptera,13,5,3,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Herbivore,Orthoptera,3,5,3,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Omnivore,Hymenoptera,18,5,1,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Parasitoid,Hymenoptera,2,5,1,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Predator,Araneae,2,5,3,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Predator,Neuroptera,1,5,3,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U1C,Netting,Predator,Trombidiformes,7,5,3,1.2233743236834291,0.6639030612244898,2.9753320683111952,0.24467486473668582,21.492424242424253,32.321212121212135,524.0909090909091,28.419191919191906,65.4287878787879
U2A,Beating Sheet,Detritivore,Coleoptera,2,4,1,1.0285137640248474,0.5408163265306122,2.1777777777777776,0.25712844100621185,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Beating Sheet,Herbivore,Coleoptera,1,4,1,1.0285137640248474,0.5408163265306122,2.1777777777777776,0.25712844100621185,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Beating Sheet,Omnivore,Coleoptera,2,4,1,1.0285137640248474,0.5408163265306122,2.1777777777777776,0.25712844100621185,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Beating Sheet,Predator,Araneae,8,4,2,1.0285137640248474,0.5408163265306122,2.1777777777777776,0.25712844100621185,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Beating Sheet,Predator,Neuroptera,1,4,2,1.0285137640248474,0.5408163265306122,2.1777777777777776,0.25712844100621185,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Netting,Herbivore,Coleoptera,5,4,1,1.1981967816969725,0.6621900826446281,2.9602446483180427,0.29954919542424313,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Netting,Omnivore,Coleoptera,1,4,2,1.1981967816969725,0.6621900826446281,2.9602446483180427,0.29954919542424313,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Netting,Omnivore,Hymenoptera,17,4,2,1.1981967816969725,0.6621900826446281,2.9602446483180427,0.29954919542424313,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Netting,Parasitoid,Hymenoptera,4,4,1,1.1981967816969725,0.6621900826446281,2.9602446483180427,0.29954919542424313,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Netting,Predator,Araneae,14,4,2,1.1981967816969725,0.6621900826446281,2.9602446483180427,0.29954919542424313,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2A,Netting,Predator,Diptera,3,4,2,1.1981967816969725,0.6621900826446281,2.9602446483180427,0.29954919542424313,13.113888888888892,19.49722222222222,545.5694444444445,28.4645061728395,86.82638888888889
U2B,Beating Sheet,Detritivore,Coleoptera,1,4,1,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Beating Sheet,Herbivore,Coleoptera,4,4,4,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Beating Sheet,Herbivore,Hemiptera,1,4,4,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Beating Sheet,Herbivore,Lepidoptera,1,4,4,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Beating Sheet,Herbivore,Psocodea,10,4,4,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Beating Sheet,Omnivore,Coleoptera,3,4,1,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Beating Sheet,Predator,Araneae,7,4,2,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Beating Sheet,Predator,Hemiptera,2,4,2,1.0420448776462394,0.587395957193817,2.4236311239193085,0.26051121941155986,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Detritivore,Coleoptera,2,5,1,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Herbivore,Coleoptera,3,5,3,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Herbivore,Hemiptera,2,5,3,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Herbivore,Psocodea,4,5,3,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Omnivore,Hymenoptera,6,5,1,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Parasitoid,Hymenoptera,2,5,1,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Predator,Araneae,23,5,2,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
U2B,Netting,Predator,Hemiptera,1,5,2,1.2130266584381024,0.6208761492698756,2.637660485021398,0.2426053316876205,11.401599999999998,17.1544,499.488,28.290666666666677,71.20000000000003
